participantId,photoId,emotion,ethnicity,sex,age,label,url
44,Q115.1,Surprise,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjThcsBImEknzmu
44,Q168.1,Neutral,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87jMTnzp24Gs0US
44,Q135.1,Sadness,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3rsoVFgV6TcS9fg
44,Q88.1,Surprise,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_40G6uAIeohgXMGi
44,Q86.1,Disgust,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byJrSqTzp3ZhZ9Y
44,Q28.1,Happiness,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVKZzBmzWSoXCXY
44,Q151.1,Sadness,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mlWGWUpvpQZa5M
44,Q44.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dbf2dyj7KGtrN2e
44,Q32.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU
44,Q62.1,Fear,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW
44,Q155.1,Fear,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mNPsRAgBbHenPM
44,Q31.1,Happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9shhhARAg1o8QcK
44,Q53.1,Happiness,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga
44,Q18.1,Fear,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6qVleJUYoACmf6C
44,Q179.1,Sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cSZwt3HTocE50jk
44,Q116.1,Surprise,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_71mMacKzqNZRVpc
45,Q63.1,Anger,white,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jkP8HhjPXmgNPE
45,Q50.1,Surprise,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8FZs4DGyzYKeKQ6
45,Q178.1,Surprise,white,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8AHT36OY3USaPe6
45,Q48.1,Neutral,white,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8j4LSlE16vL228e
45,Q4.1,Anger,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3QLhY3LefdXzwfI
45,Q49.1,Sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1BzaOxAnlvpmh8i
45,Q22.1,Surprise,white,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1H2GqqCbhjjnp3g
45,Q64.1,Other,white,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81e4y8XbeDW4Ew6
45,Q56.1,Surprise,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9yvGSAqzpAmAcT4
45,Q194.1,Other,white,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oGUDKsFJy6Upeu
45,Q174.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pvcXJMnnou5XxA
45,Q55.1,Surprise,white,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ah0qjH5kqDuQUhE
45,Q52.1,Uncertain,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JI5joczfCXyM4K
45,Q61.1,Other,bipoc,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM
45,Q58.1,Happiness,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem
45,Q67.1,Anger,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K
45,Q30.1,Happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6hVt2pmEYV6YLwG
45,Q3.1,Anger,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_37SAhyROGBWVpVs
45,Q59.1,Uncertain,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg
45,Q29.1,Happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_da53a1yGEedpOJg
45,Q51.1,Surprise,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_06dsRWFrfc92PVI
45,Q53.1,Happiness,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga
45,Q179.1,Sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cSZwt3HTocE50jk
45,Q68.1,Anger,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI
45,Q62.1,Disgust,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW
45,Q180.1,Surprise,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aXfd0rmn8jfxoQ6
45,Q191.1,Other,bipoc,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5yvfzLfqBDAE8XY
45,Q24.1,Fear,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1z4YnfSQVdhj1Rk
45,Q21.1,Fear,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aY2MoY6bfggUc9E
45,Q23.1,Fear,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cXRPI85VJ3YAOdo
45,Q176.1,Sadness,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ObHALgYpr6zhn8
45,Q66.1,Sadness,,,,attention,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHKuEbEutfv7zuu
45,Q57.1,Surprise,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8
45,Q69.1,Neutral,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OulgTPxBAgu0Qu
45,Q47.1,Sadness,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_55Rjm0S1oR1ox1k
45,Q54.1,Surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X6032Sa3Q1kaKa
45,Q175.1,Sadness,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7365JYEsalfFK3c
45,Q60.1,Other,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg
45,Q190.1,Other,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bw6Y8TC4DgP7vAq
45,Q65.1,Surprise,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS
45,Q177.1,Anger,white,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZMiIx0eAUH9slo
45,Q70.1,Anger,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_82jdttMjk3552E6
45,Q146.1,Surprise,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1zU5YqWz2acbM8K
45,Q95.1,Uncertain,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3sodPsRm6g6as06
45,Q133.1,Anger,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_824LzNsLYNku2OO
45,Q43.1,Sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_etimLaMrS2pVAAS
45,Q94.1,Happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0UkPGjTodmzqM9U
45,Q192.1,Surprise,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a64Cxa5gtL3OHKS
45,Q14.1,Disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_er3kGiV5nUJCkse
45,Q165.1,Happiness,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmqopZwVD7uBVVY
45,Q117.1,Surprise,bipoc,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aaEwobdBBZ4nn02
45,Q155.1,Surprise,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mNPsRAgBbHenPM
45,Q132.1,Anger,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WTZdrQmZK2OL54
45,Q97.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ewCuSR8n6UYi2MK
45,Q131.1,Sadness,,,,attention,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e2rLzge28QpFG6y
45,Q152.1,Surprise,white,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e38mxw6nO1WY6Cq
45,Q16.1,Disgust,white,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Iuz8TahQUf5rCu
45,Q98.1,Happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2hrynYgwGLMuDUG
45,Q2.1,Uncertain,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJXdODAZHOaG0rI
45,Q37.1,Neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aXk5I4i1e3iZEzk
45,Q96.1,Happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aWrmbq9vyHFZmTk
45,Q164.1,Neutral,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8Bsr2LNg85rxVgW
45,Q134.1,Anger,bipoc,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkMyZNBgUg8ZlNY
45,Q135.1,Anger,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3rsoVFgV6TcS9fg
45,Q89.1,Fear,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9WR2cEWgwYWx7sa
45,Q121.1,Fear,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2004WZkMOAt3rVk
45,Q107.1,Other,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_83amQw1mO0Wac06
45,Q10.1,Other,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cvFjQlP07m9S7VY
45,Q188.1,Uncertain,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHLXUfPyLDklutg
45,Q90.1,Fear,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AKqpsdouereE5M
45,Q184.1,Surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eeAoCMWS4pQvliK
45,Q159.1,Happiness,bipoc,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d060VdjZY82W38W
45,Q91.1,Happiness,bipoc,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0xPTvIpG1sPU3QO
45,Q122.1,Surprise,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Tk0DUpmSjqZP9Q
45,Q111.1,Sadness,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7NHotnPd2lT9Foa
45,Q166.1,Neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2ubTkbpnURV3shw
45,Q17.1,Anger,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3dtGv9tzZmLa4Cy
45,Q151.1,Sadness,bipoc,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9mlWGWUpvpQZa5M
45,Q92.1,Happiness,bipoc,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cGTIBhdTVZFLwdE
45,Q93.1,Happiness,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEDlxRqiOdpCl1Q
45,Q195.1,Uncertain,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9tcpk2rnvGGXq7A
45,Q136.1,Anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cPfESJKHoFDaWUe
45,Q28.1,Happiness,bipoc,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVKZzBmzWSoXCXY
45,Q99.1,Other,bipoc,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39Riowawi2KEmV0
45,Q15.1,Uncertain,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_51ruTTJP1FaUeX4
45,Q104.1,Neutral,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WGuIqyEG3TilMi
45,Q126.1,Other,bipoc,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eaf2nwmlYn6uJKu
45,Q25.1,Other,white,male,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_24ukMlBx2IZMMuO
45,Q108.1,Sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73Yp8FVd9OfjPP8
45,Q125.1,Uncertain,bipoc,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_afrF8KFiXbEcR2S
45,Q32.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3CWGONIxkNEfLbU
45,Q127.1,Surprise,white,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Z2olPR08fo1FQO
45,Q38.1,Neutral,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3lu3qPA43hGxJ4y
45,Q160.1,Happiness,white,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_57Gr1XAHK9uhWES
45,Q154.1,Surprise,white,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Z1hhf1G3PvXBci
45,Q161.1,Happiness,white,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d5NMiWqa2jpUDLo
45,Q41.1,Neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVlK7szVW3JAA4K
45,Q7.1,Anger,white,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1XqAx3FzoRDFZt4
45,Q106.1,Neutral,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PAyQLJg8l8nBSS
45,Q124.1,Other,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cJi6x6m1lHypqN8
45,Q105.1,Neutral,white,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zQEAVQQyKfTlUG
45,Q123.1,Other,bipoc,female,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74kgKNSWDU7crjM
45,Q162.1,Happiness,white,male,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3NR7AkPxBUkdOQe
45,Q109.1,Sadness,bipoc,male,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dahScWh9wdBUhlY
45,Q110.1,Fear,bipoc,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_77jUBNTFvgA7yxU
45,Q130.1,Happiness,white,male,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eMb3pnSJgKC0VFk
45,Q42.1,Sadness,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KEpMh9qlyvMRAa
45,Q100.1,Uncertain,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5bFJqMaV53Zsy0K
45,Q11.1,Other,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4Zxryb4o2ZDgHDo
45,Q185.1,Surprise,white,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eG4lj9qMfU2nUFg
45,Q163.1,Happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eWnGys8SLE5J3Cu
45,Q193.1,Anger,white,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_beic5cGPkQFDmhU
45,Q101.1,Neutral,bipoc,male,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3gSfRO9Zt2G8NP8
45,Q12.1,Anger,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cIvdFisSzzSMNRI
45,Q128.1,Other,white,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8bHO7XfbqxRugTQ
45,Q187.1,Other,white,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_87ffNHa08KiAYbI
45,Q102.1,Neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bw2zfW24xOcYU9o
45,Q153.1,Surprise,white,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cBJFYlMueaaR03k
45,Q103.1,Other,white,female,adult,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqKH78xvssoHVoG
45,Q33.1,Happiness,white,male,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0lBpULniZBM24Pc
45,Q129.1,Uncertain,white,male,adult,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3wreUCj6TLHFC4K
45,Q167.1,Neutral,bipoc,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJGSnsoGjBoS3VY
45,Q186.1,Surprise,white,male,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eIZrStbqVC3oHTo
45,Q5.1,Other,bipoc,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_egtCOrU9KOm233M
45,Q119.1,Surprise,white,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2s03op8efMn39Eq
45,Q115.1,Surprise,bipoc,female,adult,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjThcsBImEknzmu
45,Q143.1,Disgust,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7WCRz9fBbsgi9Qq
45,Q181.1,Happiness,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9Gq0h87bY58MZSu
45,Q148.1,Surprise,bipoc,female,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MwMgspcIIF1ew6
45,Q171.1,Anger,white,male,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6EA9nLCkNjdA69M
45,Q77.1,Disgust,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1Zx26VAbwv9uFFQ
45,Q76.1,Uncertain,bipoc,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e9BJyTeFPLQ7ZUq
45,Q114.1,Sadness,white,male,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5au9MLWYoSZyrj0
45,Q189.1,Happiness,bipoc,female,child,uncertain,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0MzywJJUHEiadCe
45,Q78.1,Anger,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bjzYq2UEKkXH7aC
45,Q156.1,Happiness,bipoc,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0GtSGAki0COJYO2
45,Q9.1,Anger,white,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9Gfr3sYkHq3hHG6
45,Q19.1,Fear,bipoc,female,child,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4HJDfrqWWlJ7wRU
45,Q79.1,Disgust,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5hkOSrFORUoHopM
45,Q142.1,Anger,bipoc,male,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bemvKCbRtShtR0a
45,Q8.1,Other,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7PC2cgcyr5yUiOy
45,Q46.1,Sadness,white,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EKbisrli19qicS
45,Q35.1,Neutral,bipoc,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9H2fzde2Rkxr2VU
45,Q144.1,Other,white,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eKdiMX7YPesWOlU
45,Q13.1,Anger,bipoc,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_envzka9NlloQh7g
45,Q173.1,Sadness,bipoc,female,child,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6AkMWXDnyOPXs6a
45,Q71.1,Anger,white,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b1KYrTe9d0HebfU
45,Q145.1,Anger,white,female,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JVrdbvlyGSXcLI
45,Q72.1,Anger,white,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3QtW28KFGllSVBI
45,Q147.1,Disgust,white,male,child,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_74HB0t6zgma9YNw
45,Q157.1,Neutral,bipoc,female,child,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e2tmtlm0JLZje0S
45,Q20.1,Fear,bipoc,male,adult,fear,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_54KW05fRgzNmLfE
45,Q39.1,Disgust,white,female,child,neutral,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0pPXIzq4Mrfh7ka
45,Q73.1,Anger,white,male,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eb7s42ZIPiC9Z66
45,Q26.1,Neutral,bipoc,female,adult,happiness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5uIGlackw1zchRY
45,Q118.1,Surprise,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cwfzFfgNMrzdDeu
45,Q172.1,Disgust,bipoc,female,adult,sadness,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6A6ANrMmpt0lXFQ
45,Q74.1,Anger,white,male,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dhTzFnZMWrTfBGK
45,Q116.1,Uncertain,bipoc,female,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_71mMacKzqNZRVpc
45,Q183.1,Surprise,bipoc,male,child,surprise,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0V7AZ7Xi8jOjmXY
45,Q75.1,Surprise,bipoc,female,adult,disgust,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0kOdQHclITzXgIC
