StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,sex,age,ethnicity,formal education,income,Q1.7,Q1.7_8_TEXT,Q1.9,Q2.1,Q3.1,Q4.1,Q5.1,Q6.1,Q7.1,Q8.1,Q9.1,Q10.1,Q11.1,Q12.1,Q13.1,Q14.1,Q15.1,Q16.1,Q17.1,Q18.1,Q19.1,Q20.1,Q21.1,Q22.1,Q23.1,Q24.1,Q25.1,Q26.1,Q27.1,Q28.1,Q29.1,Q30.1,Q31.1,Q32.1,Q33.1,Q34.1,Q35.1,Q36.1,Q37.1,Q38.1,Q39.1,Q40.1,Q41.1,Q42.1,Q43.1,Q44.1,Q45.1,Q46.1,Q47.1,Q48.1,Q49.1,Q50.1,Q51.1,Q52.1,Q53.1,Q54.1,Q55.1,Q56.1,Q57.1,Q58.1,Q59.1,Q60.1,Q61.1,Q62.1,Q63.1,Q64.1,Q65.1,Q66.1,Q67.1,Q68.1,Q69.1,Q70.1,Q71.1,Q72.1,Q73.1,Q74.1,Q75.1,Q76.1,Q77.1,Q78.1,Q79.1,Q80.1,Q81.1,Q82.1,Q83.1,Q84.1,Q85.1,Q86.1,Q87.1,Q88.1,Q89.1,Q90.1,Q91.1,Q92.1,Q93.1,Q94.1,Q95.1,Q96.1,Q97.1,Q98.1,Q99.1,Q100.1,Q101.1,Q102.1,Q103.1,Q104.1,Q105.1,Q106.1,Q107.1,Q108.1,Q109.1,Q110.1,Q111.1,Q112.1,Q113.1,Q114.1,Q115.1,Q116.1,Q117.1,Q118.1,Q119.1,Q120.1,Q121.1,Q122.1,Q123.1,Q124.1,Q125.1,Q126.1,Q127.1,Q128.1,Q129.1,Q130.1,Q131.1,Q132.1,Q133.1,Q134.1,Q135.1,Q136.1,Q137.1,Q138.1,Q139.1,Q140.1,Q141.1,Q142.1,Q143.1,Q144.1,Q145.1,Q146.1,Q147.1,Q148.1,Q149.1,Q150.1,Q151.1,Q152.1,Q153.1,Q154.1,Q155.1,Q156.1,Q157.1,Q158.1,Q159.1,Q160.1,Q161.1,Q162.1,Q163.1,Q164.1,Q165.1,Q166.1,Q167.1,Q168.1,Q169.1,Q170.1,Q171.1,Q172.1,Q173.1,Q174.1,Q175.1,Q176.1,Q177.1,Q178.1,Q179.1,Q180.1,Q181.1,Q182.1,Q183.1,Q184.1,Q185.1,Q186.1,Q187.1,Q188.1,Q189.1,Q190.1,Q191.1,Q192.1,Q193.1,Q194.1,Q195.1,random
2021-12-17 09:41:28,2021-12-17 10:04:15,IP Address,104.237.6.228,100,1367,True,2021-12-17 10:04:16,R_1HpY2RUcPNCzwcF,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,I consent,Male,32,White or Caucasian,Master's degree,97606,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Sadness,Anger,Anger,Anger,Uncertain,Fear,Disgust,Anger,Neutral,Sadness,Neutral,Sadness,Anger,Sadness,Surprise,Fear,Surprise,Surprise,Sadness,Fear,Anger,Uncertain,Happiness,Neutral,Happiness,Happiness,Happiness,Surprise,Surprise,Disgust,Happiness,Disgust,Neutral,Sadness,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Fear,Sadness,Other,Surprise,Anger,Surprise,Surprise,Surprise,Surprise,Neutral,Surprise,Neutral,Neutral,Neutral,Disgust,Uncertain,Uncertain,Neutral,Sadness,Anger,Disgust,Neutral,Anger,Anger,Anger,Anger,Anger,Sadness,Sadness,Anger,Anger,Sadness,Happiness,Sadness,Anger,Sadness,Sadness,Fear,Neutral,Surprise,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Sadness,Other,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Disgust,Sadness,Surprise,Fear,Neutral,Anger,Surprise,Uncertain,Surprise,Anger,Disgust,Neutral,Happiness,Neutral,Surprise,Sadness,Neutral,Neutral,Sadness,Anger,Anger,Anger,Fear,Anger,Anger,Disgust,Anger,Anger,Neutral,Fear,Disgust,Disgust,Uncertain,Fear,Sadness,Anger,Fear,Sadness,Sadness,Fear,Neutral,Anger,Fear,Happiness,Happiness,Other,Happiness,Happiness,Happiness,Happiness,Happiness,Disgust,Happiness,Neutral,Neutral,Neutral,Neutral,Uncertain,Fear,Fear,Fear,Sadness,Sadness,Sadness,Neutral,Sadness,Sadness,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Surprise,Uncertain,Happiness,Anger,Disgust,Neutral,Anger,Anger,Uncertain,Neutral,4912
2021-12-17 09:24:49,2021-12-17 10:08:28,IP Address,96.3.137.168,100,2619,True,2021-12-17 10:08:29,R_22qYTVKe1ykumtd,,,,,46.390594482421875,-96.74900054931640625,anonymous,EN,I consent,Male,42,Black or African American,Master's degree,102042,"English,Spanish,Chinese",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Uncertain,Anger,Disgust,Uncertain,Anger,Sadness,Other,Anger,Sadness,Disgust,Anger,Anger,Disgust,Happiness,Fear,Disgust,Fear,Fear,Fear,Surprise,Surprise,Fear,Surprise,Fear,Neutral,Happiness,Neutral,Happiness,Surprise,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Uncertain,Neutral,Neutral,Fear,Neutral,Sadness,Sadness,Fear,Sadness,Fear,Sadness,Other,Sadness,Neutral,Surprise,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Uncertain,Fear,Other,Other,Uncertain,Neutral,Sadness,Other,Sadness,Anger,Fear,Neutral,Anger,Fear,Other,Fear,Anger,Sadness,Neutral,Disgust,Anger,Sadness,Other,Sadness,Anger,Uncertain,Sadness,Fear,Surprise,Anger,Fear,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Uncertain,Neutral,Neutral,Neutral,Fear,Neutral,Sadness,Sadness,Sadness,Neutral,Sadness,Neutral,Sadness,Uncertain,Neutral,Fear,Other,Surprise,Surprise,Surprise,Fear,Other,Anger,Happiness,Neutral,Other,Fear,Neutral,Fear,Sadness,Neutral,Happiness,Surprise,Sadness,Fear,Surprise,Surprise,Anger,Anger,Neutral,Fear,Fear,Neutral,Other,Fear,Fear,Fear,Neutral,Neutral,Sadness,Anger,Fear,Surprise,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Disgust,Surprise,Neutral,Anger,Other,Neutral,Anger,Sadness,Uncertain,Fear,Fear,Sadness,Uncertain,Disgust,Fear,Surprise,Happiness,Fear,Fear,Sadness,Happiness,Happiness,Fear,Happiness,Happiness,Surprise,Other,Surprise,Other,Other,Neutral,9348
2021-12-17 10:11:36,2021-12-17 10:41:59,IP Address,104.128.115.59,100,1823,True,2021-12-17 10:42:00,R_2VluQrVLNSgWrau,,,,,39.6327056884765625,-75.699798583984375,anonymous,EN,I consent,Male,32,White or Caucasian,Master's degree,70352,"English,Spanish",,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Other,Anger,Neutral,Anger,Sadness,Other,Anger,Disgust,Disgust,Anger,Other,Disgust,Happiness,Disgust,Disgust,Sadness,Other,Fear,Surprise,Happiness,Anger,Fear,Anger,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Uncertain,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Surprise,Other,Happiness,Uncertain,Surprise,Surprise,Uncertain,Disgust,Other,Uncertain,Other,Uncertain,Sadness,Uncertain,Other,Sadness,Other,Neutral,Anger,Other,Disgust,Other,Anger,Disgust,Disgust,Other,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Sadness,Sadness,Other,Anger,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Sadness,Uncertain,Anger,Surprise,Other,Anger,Happiness,Other,Other,Other,Sadness,Surprise,Other,Other,Happiness,Sadness,Anger,Disgust,Anger,Anger,Disgust,Anger,Anger,Disgust,Disgust,Happiness,Disgust,Other,Disgust,Disgust,Fear,Sadness,Anger,Neutral,Other,Sadness,Fear,Other,Fear,Other,Happiness,Neutral,Uncertain,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Happiness,Neutral,Neutral,Neutral,Disgust,Other,Sadness,Sadness,Sadness,Other,Neutral,Sadness,Surprise,Surprise,Fear,Surprise,Other,Surprise,Surprise,Surprise,Happiness,Happiness,Other,Other,Disgust,Happiness,Other,Other,8386
2021-12-17 10:03:38,2021-12-17 10:50:42,IP Address,138.197.69.108,100,2824,True,2021-12-17 10:50:43,R_2pPK5XMFLSjIB7t,,,,,40.836395263671875,-74.14029693603515625,anonymous,EN,I consent,Male,31,Black or African American,4 year degree,65282,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Surprise,Other,Other,Surprise,Surprise,Disgust,Sadness,Fear,Surprise,Happiness,Fear,Fear,Other,Happiness,Disgust,Uncertain,Other,Other,Anger,Surprise,Surprise,Sadness,Surprise,Fear,Neutral,Happiness,Happiness,Happiness,Surprise,Happiness,Happiness,Happiness,Neutral,Happiness,Uncertain,Neutral,Sadness,Fear,Neutral,Fear,Disgust,Sadness,Uncertain,Sadness,Anger,Sadness,Sadness,Sadness,Happiness,Surprise,Surprise,Happiness,Surprise,Uncertain,Fear,Surprise,Fear,Uncertain,Uncertain,Neutral,Sadness,Happiness,Uncertain,Surprise,Sadness,Sadness,Fear,Surprise,Disgust,Disgust,Neutral,Disgust,Sadness,Disgust,Fear,Sadness,Sadness,Uncertain,Happiness,Sadness,Surprise,Surprise,Sadness,Surprise,Uncertain,Fear,Sadness,Sadness,Disgust,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Surprise,Neutral,Uncertain,Neutral,Sadness,Disgust,Disgust,Uncertain,Sadness,Sadness,Sadness,Uncertain,Disgust,Sadness,Sadness,Happiness,Sadness,Sadness,Surprise,Uncertain,Surprise,Surprise,Happiness,Sadness,Fear,Happiness,Neutral,Surprise,Surprise,Sadness,Other,Sadness,Disgust,Disgust,Neutral,Sadness,Surprise,Disgust,Disgust,Surprise,Disgust,Surprise,Sadness,Sadness,Disgust,Surprise,Anger,Sadness,Disgust,Neutral,Neutral,Anger,Anger,Uncertain,Surprise,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Happiness,Other,Happiness,Neutral,Neutral,Neutral,Sadness,Anger,Disgust,Neutral,Uncertain,Sadness,Surprise,Happiness,Surprise,Uncertain,Surprise,Disgust,Surprise,Neutral,Surprise,Happiness,Anger,Uncertain,Happiness,Surprise,Uncertain,Neutral,5580
2021-12-17 10:19:15,2021-12-17 10:57:13,IP Address,184.53.16.93,100,2278,True,2021-12-17 10:57:14,R_OC4macmnXLQvqyB,,,,,47.6033935546875,-122.341400146484375,anonymous,EN,I consent,Male,36,White or Caucasian,2 year degree,20282,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Sadness,Anger,Sadness,Anger,Anger,Other,Disgust,Disgust,Surprise,Disgust,Uncertain,Other,Disgust,Fear,Fear,Fear,Surprise,Fear,Fear,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Neutral,Other,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Surprise,Surprise,Happiness,Surprise,Surprise,Surprise,Surprise,Other,Uncertain,Uncertain,Happiness,Sadness,Other,Uncertain,Surprise,Sadness,Anger,Other,Other,Other,Anger,Other,Anger,Anger,Sadness,Uncertain,Disgust,Disgust,Sadness,Uncertain,Sadness,Anger,Surprise,Sadness,Fear,Fear,Fear,Surprise,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Other,Neutral,Neutral,Sadness,Sadness,Sadness,Anger,Anger,Sadness,Sadness,Sadness,Surprise,Other,Fear,Surprise,Surprise,Neutral,Fear,Surprise,Fear,Other,Other,Neutral,Surprise,Neutral,Other,Other,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Other,Anger,Other,Anger,Other,Disgust,Uncertain,Disgust,Disgust,Disgust,Surprise,Sadness,Sadness,Fear,Surprise,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Uncertain,Other,Neutral,Other,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Surprise,Uncertain,Other,Happiness,Uncertain,Anger,Surprise,Uncertain,Other,Uncertain,2705
2021-12-17 11:00:24,2021-12-17 11:32:25,IP Address,154.16.240.77,100,1920,True,2021-12-17 11:32:26,R_3PRbWtnQmmVwit4,,,,,33.843994140625,-84.47840118408203125,anonymous,EN,I consent,Male,27,White or Caucasian,4 year degree,70352,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Disgust,Anger,Disgust,Anger,Anger,Neutral,Happiness,Disgust,Uncertain,Disgust,Disgust,Disgust,Happiness,Anger,Happiness,Fear,Surprise,Sadness,Anger,Anger,Disgust,Fear,Anger,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Other,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Anger,Disgust,Happiness,Surprise,Surprise,Happiness,Disgust,Surprise,Surprise,Neutral,Disgust,Anger,Neutral,Happiness,Disgust,Happiness,Disgust,Neutral,Anger,Anger,Neutral,Neutral,Anger,Anger,Happiness,Anger,Anger,Fear,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Anger,Sadness,Sadness,Fear,Surprise,Anger,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Anger,Sadness,Anger,Anger,Sadness,Neutral,Sadness,Surprise,Neutral,Surprise,Anger,Surprise,Neutral,Fear,Surprise,Disgust,Disgust,Happiness,Neutral,Fear,Neutral,Neutral,Happiness,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Happiness,Anger,Disgust,Disgust,Disgust,Fear,Anger,Fear,Surprise,Fear,Sadness,Fear,Surprise,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Uncertain,Happiness,Happiness,Neutral,Neutral,Anger,Fear,Sadness,Neutral,Neutral,Anger,Neutral,Anger,Happiness,Happiness,Fear,Fear,Fear,Happiness,Surprise,Surprise,Happiness,Happiness,Fear,Uncertain,Surprise,Happiness,Disgust,Happiness,2341
2021-12-17 12:04:25,2021-12-17 12:41:54,IP Address,202.182.64.86,100,2248,True,2021-12-17 12:41:55,R_10P3s35WwGIDtan,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I consent,Male,33,White or Caucasian,4 year degree,41197,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Disgust,Anger,Neutral,Anger,Sadness,Sadness,Disgust,Disgust,Disgust,Disgust,Other,Disgust,Neutral,Disgust,Disgust,Disgust,Surprise,Fear,Surprise,Fear,Disgust,Fear,Fear,Other,Neutral,Other,Sadness,Happiness,Neutral,Happiness,Happiness,Neutral,Fear,Neutral,Neutral,Neutral,Neutral,Uncertain,Other,Sadness,Sadness,Sadness,Sadness,Uncertain,Sadness,Uncertain,Sadness,Neutral,Surprise,Anger,Surprise,Neutral,Surprise,Other,Surprise,Other,Sadness,Uncertain,Uncertain,Neutral,Sadness,Other,Fear,Sadness,Anger,Neutral,Neutral,Disgust,Disgust,Disgust,Disgust,Anger,Neutral,Sadness,Disgust,Uncertain,Sadness,Neutral,Disgust,Disgust,Sadness,Sadness,Surprise,Surprise,Fear,Surprise,Other,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Sadness,Neutral,Neutral,Sadness,Sadness,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Surprise,Surprise,Surprise,Anger,Surprise,Surprise,Sadness,Other,Neutral,Other,Other,Sadness,Surprise,Other,Other,Other,Sadness,Anger,Disgust,Anger,Other,Anger,Anger,Other,Sadness,Anger,Fear,Other,Disgust,Disgust,Sadness,Fear,Sadness,Anger,Fear,Sadness,Other,Fear,Other,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Sadness,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Neutral,Disgust,Neutral,Sadness,Sadness,Sadness,Sadness,Other,Sadness,Surprise,Happiness,Fear,Neutral,Anger,Anger,Surprise,Sadness,Happiness,Other,Sadness,Other,Disgust,Uncertain,Other,Neutral,6310
2021-12-17 12:31:39,2021-12-17 12:48:06,IP Address,104.156.203.22,100,987,True,2021-12-17 12:48:06,R_29ntQWiAGETAinG,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,I consent,Male,32,White or Caucasian,4 year degree,76901,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Sadness,Anger,Anger,Neutral,Uncertain,Anger,Disgust,Happiness,Anger,Uncertain,Uncertain,Uncertain,Uncertain,Happiness,Uncertain,Disgust,Fear,Uncertain,Uncertain,Fear,Surprise,Sadness,Uncertain,Sadness,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Anger,Neutral,Neutral,Fear,Surprise,Neutral,Anger,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Fear,Sadness,Happiness,Uncertain,Surprise,Happiness,Sadness,Happiness,Fear,Neutral,Happiness,Neutral,Uncertain,Uncertain,Uncertain,Other,Uncertain,Fear,Fear,Anger,Neutral,Neutral,Anger,Disgust,Uncertain,Anger,Happiness,Uncertain,Happiness,Disgust,Uncertain,Fear,Uncertain,Fear,Uncertain,Disgust,Happiness,Anger,Fear,Anger,Neutral,Neutral,Sadness,Happiness,Neutral,Other,Fear,Happiness,Happiness,Happiness,Happiness,Neutral,Uncertain,Neutral,Neutral,Neutral,Neutral,Other,Disgust,Neutral,Sadness,Sadness,Sadness,Fear,Anger,Uncertain,Sadness,Other,Neutral,Uncertain,Fear,Disgust,Happiness,Anger,Other,Disgust,Neutral,Happiness,Sadness,Neutral,Neutral,Anger,Sadness,Neutral,Anger,Disgust,Neutral,Surprise,Uncertain,Fear,Disgust,Anger,Anger,Anger,Other,Surprise,Uncertain,Anger,Disgust,Fear,Fear,Happiness,Sadness,Surprise,Disgust,Other,Other,Surprise,Fear,Happiness,Happiness,Surprise,Other,Neutral,Other,Sadness,Disgust,Sadness,Fear,Other,Happiness,Happiness,Disgust,Happiness,Sadness,Surprise,Anger,Other,Sadness,Surprise,Neutral,Uncertain,Uncertain,Uncertain,Happiness,Happiness,Disgust,Anger,Anger,Sadness,Happiness,Neutral,Uncertain,Neutral,Other,Anger,Surprise,Sadness,8680
2021-12-17 14:00:55,2021-12-17 14:14:25,IP Address,52.128.53.190,100,809,True,2021-12-17 14:14:25,R_3LhfSJBtX4zV4K4,,,,,32.7519073486328125,-97.68579864501953125,anonymous,EN,I consent,Male,28,White or Caucasian,High school graduate,36549,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Neutral,Anger,Anger,Anger,Anger,Anger,Anger,Anger,Uncertain,Disgust,Anger,Disgust,Disgust,Disgust,Disgust,Disgust,Fear,Anger,Fear,Fear,Surprise,Fear,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Uncertain,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Disgust,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Surprise,Fear,Happiness,Fear,Surprise,Surprise,Surprise,Disgust,Uncertain,Happiness,Happiness,Disgust,Sadness,Uncertain,Uncertain,Anger,Anger,Anger,Anger,Anger,Anger,Surprise,Anger,Anger,Anger,Fear,Anger,Anger,Disgust,Disgust,Disgust,Anger,Fear,Sadness,Fear,Neutral,Fear,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Anger,Sadness,Anger,Neutral,Sadness,Neutral,Sadness,Happiness,Surprise,Fear,Surprise,Surprise,Surprise,Surprise,Surprise,Neutral,Uncertain,Happiness,Anger,Surprise,Surprise,Neutral,Surprise,Sadness,Anger,Anger,Anger,Anger,Anger,Anger,Neutral,Anger,Anger,Anger,Disgust,Anger,Fear,Sadness,Fear,Disgust,Disgust,Surprise,Disgust,Sadness,Fear,Surprise,Fear,Surprise,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Anger,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Surprise,Sadness,Surprise,Happiness,Fear,Surprise,Surprise,Surprise,Fear,Surprise,Happiness,Happiness,Fear,Anger,Anger,Surprise,Disgust,Happiness,6198
2021-12-17 14:24:10,2021-12-17 14:43:37,IP Address,50.5.21.161,100,1166,True,2021-12-17 14:43:37,R_1IWNbl45oRKJAEa,,,,,39.33599853515625,-84.31259918212890625,anonymous,EN,I consent,Male,26,Black or African American,4 year degree,68873,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Anger,Anger,Anger,Sadness,Anger,Anger,Anger,Anger,Disgust,Anger,Disgust,Disgust,Disgust,Anger,Disgust,Anger,Fear,Surprise,Fear,Surprise,Surprise,Fear,Fear,Surprise,Neutral,Happiness,Neutral,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Sadness,Neutral,Neutral,Neutral,Neutral,Other,Sadness,Disgust,Sadness,Sadness,Sadness,Other,Sadness,Surprise,Surprise,Surprise,Surprise,Fear,Surprise,Surprise,Surprise,Other,Neutral,Happiness,Other,Disgust,Sadness,Other,Surprise,Sadness,Anger,Anger,Anger,Anger,Anger,Sadness,Anger,Anger,Disgust,Disgust,Anger,Anger,Disgust,Anger,Disgust,Disgust,Fear,Sadness,Fear,Neutral,Fear,Surprise,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Other,Neutral,Other,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Neutral,Sadness,Surprise,Neutral,Other,Fear,Surprise,Surprise,Fear,Surprise,Disgust,Uncertain,Happiness,Other,Surprise,Surprise,Surprise,Surprise,Sadness,Anger,Anger,Anger,Uncertain,Anger,Anger,Anger,Disgust,Disgust,Uncertain,Disgust,Disgust,Disgust,Disgust,Fear,Disgust,Fear,Surprise,Disgust,Sadness,Fear,Surprise,Fear,Fear,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Sadness,Sadness,Neutral,Neutral,Neutral,Sadness,Surprise,Happiness,Fear,Surprise,Surprise,Fear,Surprise,Fear,Happiness,Happiness,Other,Other,Surprise,Uncertain,Uncertain,Neutral,1093
2021-12-17 14:54:58,2021-12-17 15:11:12,IP Address,208.203.211.121,100,974,True,2021-12-17 15:11:12,R_5d8cZYepFI95WRb,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,I consent,Male,33,White or Caucasian,4 year degree,70986,English,,"Rate what I believe the person in the picture is experiencing,Select ""other"" if the word I have in mind does not appear among the response options,Select ""uncertain"" if I do not know what the person in the picture is experiencing",Fear,Disgust,Other,Sadness,Fear,Sadness,Neutral,Disgust,Disgust,Disgust,Disgust,Other,Disgust,Disgust,Disgust,Disgust,Sadness,Neutral,Fear,Other,Surprise,Disgust,Fear,Other,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Sadness,Other,Sadness,Sadness,Sadness,Neutral,Sadness,Happiness,Surprise,Other,Surprise,Uncertain,Surprise,Uncertain,Neutral,Other,Neutral,Other,Other,Uncertain,Sadness,Other,Other,Sadness,Sadness,Neutral,Neutral,Disgust,Disgust,Other,Anger,Disgust,Other,Neutral,Disgust,Disgust,Disgust,Disgust,Disgust,Disgust,Sadness,Sadness,Surprise,Neutral,Other,Surprise,Fear,Sadness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Sadness,Neutral,Other,Neutral,Neutral,Other,Neutral,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Sadness,Other,Neutral,Neutral,Surprise,Other,Neutral,Other,Other,Uncertain,Uncertain,Happiness,Neutral,Fear,Neutral,Other,Happiness,Sadness,Other,Disgust,Anger,Anger,Uncertain,Anger,Neutral,Sadness,Disgust,Disgust,Disgust,Neutral,Disgust,Disgust,Fear,Sadness,Other,Fear,Neutral,Sadness,Fear,Neutral,Other,Anger,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Happiness,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Sadness,Neutral,Sadness,Neutral,Sadness,Neutral,Neutral,Sadness,Other,Surprise,Surprise,Neutral,Other,Surprise,Uncertain,Neutral,Neutral,Happiness,Other,Neutral,Happiness,Other,Other,Neutral,1440
